taxonID,taxonRank,scientificName,Scientific Name Authorship,Nomenclatural Status,Preferred Common Name,establishmentMeans,Habitat,genus,family,order,class,phylum,kingdom,datasetName
NHMSYS0020918141,variety,Abietinella abietina var. abietina,(Hedw.) M. Fleisch.,,Fir Tamarisk-moss,Native,,Abietinella,Thuidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601207,family,Heterocladiellaceae,Ignatov & Fedosov,,,Native,terrestrial,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036227,species,Dicranum scoparium,Hedw.,,Broom Fork-moss,Native,freshwater,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309480,species,Bryum bornholmense,Wink. & R.Ruthe,,Potato Bryum,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036648,species,Mnium stellare,Hedw.,,Starry Thyme-moss,Native,,Mnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310815,genus,Ulota,D.Mohr,,,Native,,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000145923,species,Dialytrichia mucronata,(Brid.) Broth.,,Pointed Lattice-moss,Native,freshwater,Dialytrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036224,species,Dicranum polysetum,Sw.,,Rugose Fork-moss,Native,,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036362,species,Hennediella stanfordensis,(Steere) Blockeel,,Stanford Screw-moss,Native,freshwater,Hennediella,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036501,species,Racomitrium lanuginosum,(Hedw.) Brid.,,Woolly Fringe-moss,Native,freshwater,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593182,species,Drepanocladus turgescens,(T.Jensen) Broth.,,Turgid Scorpion-moss,Native,terrestrial/freshwater,Drepanocladus,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194656,species,Grimmia ramondii,(Lam. & DC.) Margad.,,Spreading-leaved Grimmia,Native,freshwater,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309728,species,Cynodontium strumiferum,(Hedw.) Lindb.,,Strumose Dog-tooth,Native,,Cynodontium,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309787,family,Disceliaceae,Schimp.,,,Native,,,,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036719,species aggregate,Ulota crispa,(Hedw.) Brid.,sens.lat.,,Native,,Ulota,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310200,variety,Mnium marginatum var. marginatum,(Dicks.) P.Beauv.,,,Native,,Mnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309774,species,Didymodon fallax,(Hedw.) R.H.Zander,,Fallacious Beard-moss,Native,freshwater,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000143595,species,Campylopus pilifer,Brid.,,Stiff Swan-neck Moss,Native,,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066596,order,Polytrichales,,,,Native,,,,,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310315,species,Plagiomnium rostratum,(Schrad.) T.J.Kop.,,Long-beaked Thyme-moss,Native,freshwater,Plagiomnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310527,genus,Ptychodium,Schimp.,,,Native,,,Leskeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309498,species,Bryum intermedium,(Brid.) Blandow,,Many-seasoned Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616556,species,Plagiothecium denticulatum,(Hedw.) Schimp.,,Dented Silk-moss,Native,terrestrial/freshwater,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309373,genus,Aplodon,(R.Br.) Rchb.,,,Native,,,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310606,species,Schistostega pennata,(Hedw.) F.Weber & D.Mohr,,Luminous Moss,Native,,Schistostega,Schistostegaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600182,species aggregate,Polytrichum commune s.l.,Hedw.,,Common Haircap,Native,terrestrial/freshwater,Polytrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593127,family,Stereodontaceae,"Hedenäs, Schlesak & D.Quandt",,,Native,terrestrial,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310516,genus,Pterigynandrum,Hedw.,,,Native,,,Pterigynandraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036475,species,Grimmia pulvinata,(Hedw.) Sm.,,Grey-cushioned Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309730,genus,Daltonia,Hook. & Taylor,,,Native,,,Daltoniaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616516,species,Hylocomiastrum,Broth.,,,Native,terrestrial,,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066196,order,Hookeriales,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309513,species,Bryum riparium,I.Hagen,,River Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021126013,species,Oxystegus minor,"Köckinger, O.Werner & Ros",,,Native,terrestrial,Oxystegus,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309610,genus,Ceratodon,Brid.,,,Native,freshwater,,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000157727,species,Tayloria tenuis,(Dicks.) Schimp.,,Slender Gland-moss,Native,,Tayloria,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036168,species,Ditrichum cornubicum,Paton,,Cornish Path-moss,Native,,Ditrichum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309582,genus,Catoscopium,Brid.,,,Native,,,Catoscopiaceae,Catoscopiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310160,genus,Leptodon,D.Mohr,,,Native,,,Leptodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310340,species,Platygyrium repens,"(Brid.) Bruch, Schimp. & W.Guembel",,Flat-brocade Moss,Native,,Platygyrium,Pylaisiadelphaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600267,species,Chionoloma tenuirostre,"(Hook. & Taylor) M.Alonso, M.J.Cano & J.A.Jiménez",,Narrow-fruited Crisp-moss,Native,terrestrial/freshwater,Chionoloma,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239537,species,Didymodon acutus,(Brid.) K.Saito,s.str.,,Native,terrestrial,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309452,species,Brachythecium mildeanum,(Schimp.) Schimp. ex Milde,,Sand Feather-moss,Native,,Brachythecium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021607974,species,Racomitrium elongatum,Ehrh. ex Frisvoll,,Long Fringe-moss,Native,terrestrial,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021652440,species,Ptychostomum rubens sensu Bijlsma et al. 2020,,,,Native,terrestrial,Ptychostomum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309752,species,Dicranodontium denudatum,(Brid.) E.Britton,,Beaked Bow-moss,Native,,Dicranodontium,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601217,genus,Lewinskya,"F.Lara, Garilleti & Goffinet",,,Native,terrestrial/freshwater,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309503,species,Bryum marratii,Hook.f. & Wilson,,Baltic Bryum,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021571753,genus,Pseudohygrohypnum,Kanda,,,Native,terrestrial,,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066109,order,Funariales,,,,Native,terrestrial,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597837,genus,Heterocladiella,Ignatov & Fedosov,,,Native,terrestrial,,Heterocladiellaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066217,order,Hypnales,,,,Native,terrestrial,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020930034,genus,Brachytheciastrum,Ignatov & Huttunen,,,Native,,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036539,species,Splachnum vasculosum,Hedw.,,Rugged Collar-moss,Native,freshwater,Splachnum,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309756,genus,Dicranoweisia,Lindb. ex Milde,,,Native,freshwater,,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309499,species,Bryum klinggraeffii,Schimp.,,Raspberry Bryum,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036760,species,Myrinia pulvinata,(Wahlenb.) Schimp.,,Flood-moss,Native,freshwater,Myrinia,Myriniaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310322,species,Plagiothecium cavifolium,(Brid.) Z.Iwats.,,Round Silk-moss,Native,,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310749,species,Thamnobryum angustifolium,(Holt) Nieuwl.,,Derbyshire Feather-moss,Native,,Thamnobryum,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309581,family,Catoscopiaceae,Boulay ex Broth.,,,Native,,,,Catoscopiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597842,species,Heterocladiella dimorpha,(Brid.) Ignatov & Fedosov,,Dimorphous Tamarisk-moss,Native,terrestrial,Heterocladiella,Heterocladiellaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616541,species,Orthothecium intricatum,(Hartm.) Schimp.,,Fine-leaved Leskea,Native,terrestrial,Orthothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309443,genus,Brachydontium,Fuernr.,,,Native,,,Ptychomitriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597852,species,Hylocomiadelphus triquetrus,(Hedw.) Ochyra & Stebel,,Big Shaggy-moss,Native,terrestrial,Hylocomiadelphus,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310622,species,Seligeria calycina,Mitt. ex Lindb.,,English Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036512,species,Funaria hygrometrica,Hedw.,,Common Cord-moss,Native,freshwater,Funaria,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601167,family,Amphidiaceae,,,,Native,terrestrial,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036240,species,Dicranodontium asperulum,(Mitt.) Broth.,,Orange Bow-moss,Native,,Dicranodontium,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959449,family,Leptodontaceae,,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036944,species,Ptilium crista-castrensis,(Hedw.) De Not.,,Ostrich-plume Feather-moss,Native,,Ptilium,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309990,family,Grimmiaceae,Arnott,,,Native,terrestrial,,,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310532,genus,Pylaisia,Schimp.,,,Native,marine/terrestrial,,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310574,genus,Zygodon,Hook. & Taylor,,,Native,,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036186,species,Saelania glaucescens,(Hedw.) Broth.,,Blue Dew-moss,Native,,Saelania,Saelaniaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959457,family,Pylaisiadelphaceae,,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310056,genus,Hookeria,Sm.,,,Native,,,Hookeriaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310778,species,Tortula cuneifolia,(Dicks.) Turner,,Wedge-leaved Screw-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310386,genus,Polytrichum,Hedw.,,,Native,freshwater,,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036105,species,Sphagnum obtusum,Warnst.,,Obtuse Bog-moss,Native,,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959453,family,Orthodontiaceae,,,,Native,,,,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309683,genus,Meesia,Hedw.,,,Native,,,Meesiaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036332,species,Scopelophila cataractae,(Mitt.) Broth.,,Tongue-leaf Copper-moss,Native,freshwater,Scopelophila,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309751,genus,Dicranodontium,"Bruch, Schimp. & W.Guembel",,,Native,,,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036175,species,Seligeria brevifolia,(Lindb.) Lindb.,,Short Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601267,species,Lewinskya striata,"(Hedw.) F.Lara, Garilleti & Goffinet",,Shaw's Bristle-moss,Native,terrestrial,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000156390,species,Schistidium rivulare,(Brid.) Podp.,,River Grimmia,Native,freshwater,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0001682645,variety,Andreaea rupestris var. papillosa-var. rupestris intermediate,,,,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309809,species,Drepanocladus polygamus,"(Bruch, Schimp. & W.Guembel) Hedenaes",,Fertile Feather-moss,Native,freshwater,Drepanocladus,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036069,species,Sphagnum papillosum,Lindb.,,Papillose Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310261,species,Orthotrichum sprucei,Mont.,,Spruce's Bristle-moss,Native,freshwater,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036768,species,Lescuraea incurvata,(Hedw.) Lawton,,Brown Mountain Leskea,Native,,Lescuraea,Pseudoleskeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601237,species,Codonoblepharon forsteri,(Dicks.) Goffinet,,Knothole Moss,Native,terrestrial,Codonoblepharon,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036137,species,Polytrichum piliferum,Hedw.,,Bristly Haircap,Native,freshwater,Polytrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600312,species,Ephemerum crassinervium,(Schwägr.) Hampe,,,Native,terrestrial/freshwater,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310830,variety,Weissia brachycarpa var. brachycarpa,(Nees & Hornsch.) Jur.,,,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309779,species,Didymodon umbrosus,(Muell.Hal.) R.H.Zander,,Shady Beard-moss,Native,,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616401,genus,Eurhynchium,Bruch & Schimp.,,,Native,terrestrial/freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036840,species,Scorpidium scorpioides,(Hedw.) Limpr.,,Hooked Scorpion-moss,Native,freshwater,Scorpidium,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310060,genus,Hygrohypnum,Lindb.,,,Native,freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310832,species aggregate,Weissia brachycarpa or Weissia controversa,,,,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036291,species,Encalypta alpina,Sm.,,Alpine Extinguisher-moss,Native,,Encalypta,Encalyptaceae,Encalyptales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310326,variety,Plagiothecium denticulatum var. obtusifolium,(Turner) Moore,,,Native,,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036556,species,Pohlia scotica,Crundw.,,Scottish Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309468,species,Bryoerythrophyllum ferruginascens,(Stirt.) Giacom.,,Rufous Beard-moss,Native,freshwater,Bryoerythrophyllum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310621,species,Seligeria calcarea,"(Hedw.) Bruch, Schimp. & W.Guembel",,Chalk Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194746,species,Sciuro-hypnum reflexum,(Starke) Ignatov & Huttunen,,Reflexed Feather-moss,Native,,Sciuro-hypnum,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310665,species,Sphagnum fallax,(H.Klinggr.) H.Klinggr.,,Flat-topped Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310694,subspecies,Sphagnum subnitens subsp. subnitens,,,,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036687,species,Timmia austriaca,Hedw.,,Sheathed Timmia,Native,,Timmia,Timmiaceae,Timmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310385,family,Polytrichaceae,Schwägr.,,,Native,,,,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309777,species,Didymodon rigidulus,Hedw.,,Perthshire Beard-moss,Native,,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959460,order,Rhizogoniales,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036292,species,Encalypta vulgaris,Hedw.,,Common Extinguisher-moss,Native,,Encalypta,Encalyptaceae,Encalyptales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310843,species,Weissia squarrosa,(Nees & Hornsch.) Muell.Hal.,,Spreading-leaved Beardless-moss,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000065715,class,Andreaeopsida,,,,Native,,,,,,Bryophyta,Plantae,UKSI
NHMSYS0000309697,species,Conardia compacta,(Muell.Hal.) H.Rob.,,Compact Feather-moss,Native,,Conardia,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309287,species,Acaulon triquetrum,(Spruce) Muell.Hal.,,Triangular Pygmy-moss,Native,,Acaulon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021598022,species,Neckera smithii,(Hedw.) Müll.Hal.,,Prince-of-Wales Feather-moss,Native,terrestrial,Neckera,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036628,species,Bryum argenteum,Hedw.,,Silver-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310175,genus,Leucobryum,Hampe,,,Native,freshwater,,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310026,family,Hedwigiaceae,Schimp.,,,Native,,,,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310195,family,Mniaceae,Schwägr.,,,Native,,,,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309377,family,Archidiaceae,Schimp.,,,Native,,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310309,genus,Plagiomnium,T.J.Kop.,,,Native,freshwater,,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036636,species,Bryum tenuisetum,Limpr.,,Yellow-tuber Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310093,species,Isopterygiopsis muelleriana,(Schimp.) Z.Iwats.,,Mueller's Silk-moss,Native,,Isopterygiopsis,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309620,species,Chenia leptophylla,(Muell.Hal.) R.H.Zander,,Vectis-moss,Native,,Chenia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000545667,genus,Bruchia,Schwaegr.,,,Native,,,Bruchiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616561,species,Plagiothecium denticulatum var. denticulatum,(Hedw.) Schimp.,,Swamp Silk-moss,Native,terrestrial/freshwater,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036599,species,Bryum donianum,Grev.,,Don's Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310737,genus,Tetraphis,Hedw.,,,Native,,,Tetraphidaceae,Tetraphidales,Tetraphidopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036215,species,Dicranella cerviculata,(Hedw.) Schimp.,,Red-neck Forklet-moss,Native,freshwater,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036281,species,Fissidens celticus,Paton,,Welsh Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310246,species,Orthodontium gracile,"Schwaegr. ex Bruch, Schimp. & W.Guembel",,Slender Thread-moss,Native,,Orthodontium,Orthodontiaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310632,family,Sematophyllaceae,Broth.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959462,class,Tetraphidopsida,,,,Native,,,,,,Bryophyta,Plantae,UKSI
NHMSYS0020959448,family,Lembophyllaceae,,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636838,species,Leptotheca gaudichaudii,Schwägr.,,,Native,,Leptotheca,Orthodontiaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239490,species,Orthotrichum pumilum,Sw.,s.str.,,Native,terrestrial,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195270,species,Fissidens fontanus,(Bach.Pyl.) Steud.,,Fountain Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
